RAJ2000,DEJ2000,pmRA,pmDE
35.83642753777,56.95420146326,-0.660,-1.040
35.84884753482,56.96091360929,-0.374,-1.188
35.85900315437,56.96223036881,-0.511,-1.213
35.84848947586,56.96123997076,-0.814,-2.484
35.86116685806,56.95608170738,2.908,3.727
35.85577650528,56.94898224084,-0.568,-1.255
35.93362592882,56.93263680363,2.058,-0.852
35.89645876445,56.94528904686,-2.078,-1.096
35.94146966186,56.98168111218,-0.900,-0.666
35.89126327580,56.97724537125,-10.430,-4.761
35.86856792444,56.96453701140,-0.513,-1.138
35.87300693769,56.99258169481,-0.751,-1.085
35.86483585972,56.98620761793,13.985,-8.459
35.87662257306,56.98063142060,5.366,2.399
35.92695325163,56.99208181485,1.095,-3.041
35.88469664413,56.98825930541,1.178,-1.011
36.14203148183,56.88367599051,-3.523,-2.474
36.14580257301,56.89024564214,-3.696,-2.762
36.10796490353,56.90179149250,-0.443,-1.186
36.09843636258,56.90149252116,1.599,-1.991
36.10842082815,56.89199579446,-0.160,-0.601
36.12223006835,56.90669191042,1.691,-1.093
36.12172762285,56.90576118565,-0.172,-1.447
36.16054135845,56.91781599944,-3.726,5.655
36.12716504871,56.91890791409,4.629,-0.644
36.11205422930,56.92653526174,-1.984,0.175
36.08849369623,56.95644158742,-0.483,-1.090
36.09746241195,56.94744864742,-3.289,0.302
36.16603087128,56.96911406848,1.087,-0.282
36.12773344869,56.95900811716,1.881,-0.514
36.13934996792,56.95532471350,-0.660,-1.348
36.13862275773,56.97458681389,2.585,-0.282
36.15661281057,56.97241285797,2.098,-0.352
36.12413542598,56.96624628080,0.522,-1.138
36.16490759496,56.98961658951,11.172,7.312
36.14774490280,56.99863516756,6.173,-9.471
36.05116164658,56.92901036033,-0.596,-1.132
36.04905644186,56.92679908611,2.292,-1.482
36.03672736054,56.96423862138,-0.689,-0.935
36.04170478561,56.95677356992,0.402,-1.952
36.07749380849,56.97802376072,-0.216,-0.987
36.06186641098,56.99024018639,-0.608,-1.160
36.01118259077,56.96771267872,-0.431,-1.181
36.01080815219,56.99208737053,-0.252,-0.424
36.04150852146,57.00766093197,-1.237,1.109
36.10821470187,56.99792290965,8.484,-1.822
36.11891128864,56.99403970525,-2.010,-2.753
36.10691706560,56.98996174147,0.683,0.769
36.08553437817,56.99388090456,0.642,-1.257
36.13635534911,57.00819311947,-0.362,-1.110
36.13929867213,57.02465319976,-2.544,-2.079
36.13582745065,57.02367965941,-4.800,-3.462
36.14415807896,57.01617318766,-5.439,-2.773
36.13580179644,57.01245553332,-0.367,-1.122
36.13514530385,57.01150301516,-0.520,-1.172
36.11401942726,57.01724036454,-0.843,-0.933
36.12483211415,57.02392221138,-0.211,0.824
36.05494583540,57.01586643810,-0.464,-1.166
36.06342159070,56.99961568913,1.324,-0.029
36.07419053537,57.01210820584,-0.708,-1.169
36.06490431842,57.03191573665,-0.568,-1.173
36.08602083906,57.03043927574,-0.491,-1.041
36.08182982438,57.02794409487,-0.439,-1.229
36.06223470100,57.05105418795,2.269,-2.207
36.06595735513,57.04990280857,-0.613,-1.107
36.06059504255,57.04594868992,-0.230,-1.072
35.95552003934,56.98753682818,-0.424,-1.004
35.99429489418,57.00387761251,-0.700,-1.219
35.99952967026,57.02302518660,-2.825,-11.361
36.01498340600,57.01953149194,-0.594,-1.224
35.98296496272,57.01629192263,-0.455,-1.299
35.95029402759,57.01007096882,-0.599,-1.198
35.92552736574,57.04035781379,-0.682,-1.332
35.97529345454,57.04208893525,-0.218,0.415
36.02140020575,57.05237482273,0.676,-3.570
36.01436348878,57.05169611121,0.513,-3.709
36.06149734732,57.05373627119,0.488,-0.527
36.03284060470,57.05369281673,8.195,-2.105
36.04935317320,57.04539261982,8.442,-2.361
36.04858748325,57.06435475282,3.401,-2.232
36.06567668679,57.05766333249,-0.464,-1.158
36.03457457653,57.05750445539,10.029,-8.306
35.97874228180,57.05936422431,-0.324,-1.082
35.98599188571,57.04950783513,-0.442,-0.997
35.96559787156,57.06903280828,-0.066,-2.009
35.98473738717,57.07724881528,0.006,-1.970
36.01323162916,57.08300963635,0.747,0.190
36.01495979687,57.09168178320,-0.168,0.123
36.00984077329,57.08830947397,-0.435,-1.298
36.01104840959,57.08751384175,-0.696,-1.327
35.99277288148,57.09038127486,-0.587,-1.212
35.98520758331,57.08653612931,-0.512,-1.067
36.09259166638,57.07137177666,0.741,0.221
36.10859621629,57.08012880922,0.999,0.239
36.09516986792,57.07643233843,-0.625,-1.170
36.13878823395,57.10133520427,0.307,-1.312
36.13484435981,57.09929366469,-0.459,1.367
36.12234493372,57.09696087159,-7.936,-1.003
36.05713939629,57.09027166750,-0.603,-1.192
36.05269210953,57.09086816494,0.025,-1.487
36.05700080561,57.08896464604,-0.570,-1.208
36.07515620614,57.09583361275,-3.746,-1.034
36.09980495683,57.10630423682,-0.403,-1.193
36.09408789540,57.10201321251,5.696,-4.529
36.12089486336,57.11443836789,-0.479,0.468
36.10392272483,57.11572464438,-1.363,-0.229
36.09624321710,57.11534042132,2.248,-2.378
36.02272078796,57.10349597835,-1.015,-0.405
36.02776091413,57.09675686845,-0.428,-1.036
36.01121843131,57.11946466834,-0.306,-1.253
36.06893197426,57.14268053948,2.258,-3.357
36.03026733616,57.13597241120,0.446,-1.581
36.04396983323,57.13064632332,-0.882,-2.075
36.05852320223,57.13899929872,-0.671,-0.968
36.09532821173,57.13459256466,-1.210,-0.977
36.15657110763,57.15409336789,-0.183,0.493
36.13044857079,57.16732427705,-0.650,-1.059
36.12087720674,57.16719368156,-0.714,-0.786
36.11673424584,57.16086410697,0.219,-1.111
36.15279285665,57.17123800768,-0.748,-1.182
36.10215068841,57.16834299304,-9.512,-0.814
36.11949101714,57.19761773519,-0.386,-1.119
35.67634625236,56.86028842395,-0.495,-1.071
35.74608865487,56.87462277937,-0.793,-0.901
35.63371452982,56.88267449841,1.103,-2.190
35.64200385402,56.88708690742,2.424,-7.121
35.63757840336,56.88679120363,0.066,0.606
35.65492059157,56.88442961313,-1.254,-1.409
35.66755384007,56.90355224119,-0.412,-1.102
35.66922231915,56.91155594565,-0.578,-1.339
35.67993866729,56.90527712439,-0.418,-2.038
35.73402485287,56.90130301936,0.961,-0.614
35.71299975644,56.90011274846,0.134,-0.351
35.74624515522,56.90999339655,-0.052,-0.041
35.76981035890,56.91853569912,2.078,-1.527
35.78540071310,56.92348215983,5.989,-3.842
35.76090367888,56.92432690825,3.726,-1.970
35.70450742708,56.90995655368,-0.443,-1.157
35.71140709987,56.91153447253,0.014,-0.994
35.61985041671,56.87820999914,-0.524,-1.048
35.60382618622,56.90651981883,0.916,-0.135
35.64903568788,56.91693330029,-0.537,-1.132
35.65167609055,56.91391052238,-4.043,-3.972
35.62208805409,56.94358936599,1.628,-0.363
35.66584826090,56.94185499232,-0.768,-1.443
35.68330906819,56.94859667388,5.009,-7.428
35.67198082561,56.94619730387,-0.446,-1.061
35.66403344098,56.94949027195,-1.915,2.681
35.69572237619,56.96830336075,-0.552,-1.253
35.67152151551,56.97883587704,-0.523,-1.181
35.64245593333,56.96075285877,-0.519,-0.945
35.62509855159,56.96261959507,-0.213,-2.084
35.61858477530,56.96130221079,2.973,-0.975
35.66728129208,56.99488697936,10.917,-3.646
35.66111929905,57.00439842697,-0.491,-1.121
35.80658717678,56.93638251932,1.252,-10.622
35.81819323631,56.96613447858,-0.628,-1.113
35.82374200821,56.96912039540,-2.399,2.656
35.79162232904,56.97226207349,-1.276,-0.903
35.76541554564,56.97172438644,0.365,0.745
35.73233851595,56.97951891271,20.652,-12.107
35.75277233153,56.97862207870,-1.006,-4.804
35.78237206048,56.99003699595,0.884,-0.303
35.79571361476,56.99872433383,-0.264,-1.312
35.78851249861,56.99664435994,2.361,0.688
35.84539379734,56.98859362178,5.495,-2.480
35.82724323252,56.99936464002,-0.382,-0.946
35.84164784122,57.00712596094,-0.561,-1.155
35.87085598698,57.00363108953,-0.552,-1.116
35.86463601334,57.01739832757,5.340,-3.095
35.84621791842,57.01605211593,-0.716,-1.098
35.80421604623,57.00459643471,-6.941,0.819
35.78884920688,57.02078875230,0.552,-5.080
35.77536732670,57.02096201755,-2.516,-1.557
35.78410881246,57.01721208769,-0.505,-1.319
35.80151513877,57.03417188800,-2.996,0.249
35.83739058602,57.02579566417,37.786,-1.970
35.83151127400,57.04368996925,-0.605,-1.255
35.70116516637,57.00366985769,-0.157,-1.164
35.69936418292,57.00095307472,-0.646,-1.290
35.73924766890,57.00892493610,-0.581,-1.194
35.74223260710,57.00332822951,-0.633,-0.722
35.73626899651,57.01339212447,-0.838,-1.436
35.74230230387,57.00372477091,-0.702,-1.122
35.74461383736,57.02034954710,0.280,0.424
35.75420466513,57.02908398897,-0.600,-1.248
35.69209688069,57.00227169082,-0.406,0.508
35.71727664575,57.03211640718,0.907,-2.591
35.70867860224,57.03451299696,-0.571,-1.051
35.69169899707,57.04460194104,1.625,-5.015
35.68970774931,57.04792844529,-0.446,-0.845
35.67907671646,57.04906928503,7.112,-6.685
35.69303254219,57.04466508842,-4.528,-1.698
35.69877315442,57.04987509393,-0.654,-1.073
35.71116596118,57.05492240356,-2.078,-2.544
35.76523130893,57.02328301113,0.116,-0.952
35.77221934227,57.03501469336,-2.105,3.591
35.74298680469,57.03834428749,13.836,-9.606
35.75964660919,57.04571995702,-0.693,-1.244
35.75395518358,57.05226318836,-0.742,-1.098
35.80571560703,57.05179890794,-0.558,-0.994
35.78750312854,57.08320146137,2.905,-0.456
35.78960331748,57.08408179522,1.458,-2.214
35.77970042262,57.08180755383,-0.645,-0.245
35.70715295683,57.07583209498,-1.356,-1.052
35.72325790254,57.07129395220,-0.434,-1.193
35.74344794780,57.08018534086,-0.459,-1.079
35.78191374136,57.09095409601,0.224,0.847
35.73922142865,57.08274461244,-0.529,-1.170
35.54075066919,56.94194864943,-2.064,1.269
35.54498577433,56.95583383000,-3.953,-0.146
35.58544915931,56.97533828381,-0.505,-0.999
35.58590776309,56.96777540757,-0.965,-1.028
35.50145097645,56.97063619656,3.504,-2.946
35.51381147504,56.96794092633,-0.584,-1.353
35.48494130340,56.96842086074,-0.762,0.570
35.52572805181,56.99293059566,0.139,-2.262
35.52855773698,56.98903345948,-0.546,-1.148
35.52215067355,56.99079386170,-0.571,-0.303
35.52197202261,57.00399388489,-0.601,-1.443
35.60436057136,56.98192008476,6.459,-4.852
35.57159268555,57.00500996698,2.936,-0.477
35.58374487176,57.01433278626,-0.589,-1.156
35.59339654591,57.02785993759,1.775,-1.449
35.62096793261,57.02875598304,-0.662,-1.323
35.61591350430,57.02538658648,-0.473,-1.106
35.55785542936,57.02348103370,-0.688,-1.276
35.55078282791,57.03509667305,-0.569,-1.303
35.55461253040,57.02280692690,-0.775,-1.178
35.57228491048,57.03763589871,-0.669,-0.363
35.58021176159,57.04467478049,0.912,-1.472
35.58212724342,57.04147782525,-0.606,-1.159
35.57920932144,57.04616023253,-0.622,1.540
35.46998993873,56.99848540730,-1.356,-7.040
35.47506281651,56.99253424274,0.099,0.240
35.45991882115,57.00491202964,-0.774,-1.078
35.48853770853,57.00961046935,-0.469,-1.174
35.50234044708,57.02583767441,-0.506,-1.147
35.47843448446,57.03697047520,-0.494,-0.956
35.42908141334,57.01493073767,-0.662,-1.310
35.43359934330,57.01228308337,3.384,-5.933
35.40121362741,57.02381075503,-0.518,-1.785
35.42148129424,57.02988518719,-0.256,-1.174
35.45692752685,57.02659142707,-0.629,-1.142
35.44435201175,57.03577398951,-0.712,-1.152
35.46536218448,57.04274092390,-0.632,-1.141
35.43388275985,57.03548587835,-0.610,-1.197
35.45690518199,57.04927843821,-3.588,0.411
35.51842553996,57.05829036231,-1.464,-4.157
35.54025551183,57.05559466179,1.663,-10.116
35.53017083987,57.05659479863,-0.474,-1.126
35.54185661914,57.05127847081,-0.439,-1.174
35.54205631295,57.05068869147,-0.453,-0.756
35.53947927176,57.06688775767,-0.603,-2.071
35.55315322479,57.06182747912,-0.516,-1.291
35.53157530389,57.06358595002,-1.178,-6.311
35.52872029593,57.06774154364,0.742,-0.234
35.53957047429,57.07867518945,38.768,-14.339
35.52834680617,57.07485733624,-0.223,-1.277
35.53921576287,57.07258156544,-0.653,-1.260
35.47978220088,57.04561662892,-0.717,-1.129
35.49691147938,57.07056796865,9.034,-9.113
35.50191503722,57.06577155217,-0.703,-0.815
35.45563569009,57.07450255394,-0.529,-1.144
35.44739729817,57.06420729319,-0.721,-1.369
35.47107699757,57.08364681292,-0.708,-0.957
35.46766052995,57.07840061453,-0.492,-1.038
35.46611794155,57.07612103487,-0.577,-1.252
35.45986874129,57.07665450159,-0.642,-1.048
35.49990342489,57.08617478257,-0.713,-1.063
35.50280582584,57.08498885642,-0.618,-1.144
35.50462361894,57.07983267379,-0.096,-1.013
35.49669721528,57.07807019522,-0.764,-1.322
35.50150968908,57.07683867160,-0.678,-0.962
35.52684635761,57.09028641170,-0.345,-1.457
35.51276563618,57.08463116710,7.324,-5.094
35.48983279042,57.09460968208,0.077,-0.001
35.48152339341,57.09962524453,0.072,-0.081
35.48665599454,57.09688120632,-0.561,-1.218
35.47892060554,57.09669159461,-0.786,-1.034
35.49534345589,57.10976230438,-0.673,-1.143
35.49008304116,57.10461059135,-0.695,-0.362
35.50608903568,57.10001941634,-0.579,-1.260
35.64950758413,57.02870092224,-0.603,-1.233
35.65087639628,57.02565098356,-0.512,-1.114
35.63888524459,57.04222560857,-2.340,1.568
35.65420876262,57.05195033578,-0.503,-1.135
35.62334187063,57.04968576915,-0.539,-1.009
35.63850263438,57.04157881314,0.048,-3.625
35.63532123848,57.05895340400,58.340,-53.281
35.62351105746,57.05639157270,0.488,-0.292
35.64268268377,57.05326710480,-0.635,-1.117
35.68037052863,57.05262812038,-0.462,-1.030
35.65416298178,57.05490959733,-0.065,-2.469
35.65803515590,57.05323750212,-4.141,0.614
35.67737868207,57.07262846939,-0.591,-1.085
35.68508102865,57.07127566750,0.553,-1.804
35.68753835471,57.06857238406,-0.483,-1.255
35.68324806277,57.06495354473,-0.047,-2.819
35.65002318719,57.08000043113,1.389,-0.020
35.65123614832,57.08177610413,-0.624,-1.178
35.65974389236,57.07424506464,-0.483,-1.028
35.66262669968,57.07195821879,0.002,0.306
35.65941060248,57.07186249006,-0.490,-0.994
35.66525821095,57.08045076291,-0.651,-1.127
35.61432839997,57.05483531865,-0.281,-1.314
35.59089868400,57.05440881360,-0.575,-1.170
35.59684689901,57.05665779621,-1.609,0.293
35.59102718726,57.05388069824,-0.468,-1.020
35.62649266309,57.06425887800,-0.367,-0.923
35.60966786143,57.07000988246,-0.480,-1.087
35.60838565155,57.06263846191,-0.360,-1.403
35.59607559581,57.06347576070,-0.981,0.482
35.59476997634,57.08738408432,-0.457,-1.140
35.59872102017,57.07107332592,-0.586,-1.329
35.62476646070,57.07624729133,-0.220,-2.931
35.62833588965,57.08811885710,-0.611,-1.210
35.62379282804,57.08441854024,-0.463,-1.027
35.63934853436,57.07719938793,4.196,-0.693
35.63815015144,57.09971639515,-0.665,-1.370
35.63516414517,57.09696470557,-0.147,-0.686
35.60498601180,57.09406581804,3.204,-2.461
35.60837344604,57.08935772385,-0.657,-1.111
35.69445559808,57.08021540716,-0.467,-1.209
35.70585143914,57.09051546885,-1.764,-1.225
35.68274488908,57.08581904430,-0.720,-1.129
35.68136620101,57.08680292329,-0.558,-1.225
35.68133699173,57.10597563353,-0.754,-1.358
35.68673395383,57.09380154510,-0.683,-0.972
35.72082670633,57.10302745715,-0.554,-1.196
35.72980877354,57.11335116728,-0.616,-1.330
35.65368720753,57.09386175761,-0.680,-0.976
35.66896857333,57.11349437913,-0.362,0.225
35.64495515434,57.11403484263,-0.500,-1.113
35.68941131084,57.13299896866,-0.413,-1.218
35.57215252243,57.08110177659,1.156,-0.790
35.58494877166,57.09056850932,-0.480,-1.086
35.55712656883,57.08812115689,-0.593,-1.291
35.56104540105,57.10385428676,-0.693,-0.998
35.56404323689,57.09930359345,-0.608,-1.158
35.60072269859,57.09691501055,-0.666,-1.175
35.60832106673,57.11480585725,-0.764,-1.043
35.60123152420,57.10947303717,-0.602,-1.107
35.56987610044,57.12334572021,0.944,-3.308
35.57397497525,57.10380170409,-0.572,-1.066
35.56619754266,57.11354642949,-0.503,-1.094
35.58881297007,57.12972373813,-0.026,-4.757
35.57826054238,57.13078597727,-2.624,-2.417
35.57370916423,57.12351025089,-0.912,-1.438
35.53988445752,57.09961237213,-0.521,-1.078
35.52047196767,57.10052086593,-0.534,-1.231
35.53103574130,57.09812748495,-0.732,-1.282
35.55123208775,57.11489447114,-0.691,-1.165
35.53919828327,57.10812522379,-0.769,-1.084
35.53575972515,57.11599952844,-0.416,-1.106
35.53732415411,57.12359041928,-1.308,-3.125
35.54046203275,57.11730719647,-0.716,-1.174
35.54434440061,57.11130524462,-0.637,-1.195
35.53076607837,57.11173738803,-0.656,-1.036
35.54700426646,57.10932128138,-0.482,-1.043
35.53996208764,57.10922235508,-0.628,-1.272
35.54079355340,57.10779117143,-0.664,-1.304
35.54250867855,57.10709892225,-0.344,-0.950
35.54641535637,57.10666327753,-0.689,-1.206
35.53705083853,57.12517147925,-0.433,-1.333
35.53860232777,57.11695444255,-3.539,1.819
35.51457477014,57.11900309959,-0.688,-1.173
35.49846292171,57.11701526858,-0.586,-1.161
35.49493129456,57.11302476549,-0.739,-1.061
35.51725319687,57.10833295898,-1.044,-1.179
35.50691111605,57.11739076192,-0.606,-1.262
35.52237630098,57.13009315251,-0.606,-1.220
35.53571161690,57.12455501060,-0.988,-1.496
35.52828598491,57.12446625434,-0.432,-1.097
35.51250870142,57.12329767888,-0.474,-1.130
35.52173129998,57.12150707648,-0.591,-1.307
35.52462764786,57.11747126949,-0.503,-1.127
35.56381627211,57.12339513209,0.988,-5.613
35.55473584277,57.13173597231,-0.566,-1.221
35.57007111410,57.14152380139,-0.650,-1.247
35.56730784053,57.14091849830,-0.599,-1.247
35.57991444459,57.13642728801,-0.717,-1.319
35.56910813406,57.13629492981,-0.733,-1.129
35.54054846207,57.13594450783,-0.786,-1.201
35.54568401189,57.13419490825,-0.630,-1.219
35.55111564029,57.15029882104,-2.589,2.057
35.62093073507,57.13121944540,-0.706,-1.146
35.62224864390,57.12873030001,-0.620,-1.098
35.62000030968,57.11952498037,-0.509,-1.064
35.62328025868,57.13976754470,-0.488,-2.388
35.59939594515,57.14060414598,0.882,1.309
35.59252482772,57.14406960271,2.131,-1.441
35.60680161370,57.13570037802,0.455,-1.757
35.61359373570,57.15201335394,-0.745,-1.201
35.63655240321,57.14494346725,-0.327,-1.378
35.64400230997,57.16326957679,-0.702,-1.257
35.64777888337,57.16190536851,-0.539,-1.126
35.65363826060,57.15896738729,-0.807,-2.974
35.62323598637,57.15363755786,1.751,-2.193
35.62319554512,57.16048128697,-0.527,-1.072
35.58725813138,57.15000953963,-1.501,-3.466
35.59422738247,57.16769550427,-0.392,-1.065
35.59509040944,57.16379720788,-0.670,-1.132
35.55528979803,57.15904147480,-0.688,-1.104
35.56213050788,57.16062115742,-0.676,-1.223
35.56325155272,57.16134400060,-0.733,-1.223
35.55465519425,57.15611949293,-0.511,-0.743
35.55255138601,57.15750169068,-0.611,-0.952
35.58206385335,57.17577225857,11.214,-27.643
35.57331028667,57.16819498820,8.770,-2.049
35.54386825604,57.16223428352,-0.748,-1.268
35.60774173890,57.17994662359,-0.556,-1.668
35.59176160395,57.17467516754,-0.670,-1.074
35.59679907077,57.16823498382,-0.533,-1.021
35.58004500848,57.19352214766,-0.510,-1.158
35.57759833501,57.18639615878,-0.699,-1.113
35.59344396224,57.18414070806,-0.593,-1.293
35.57455281119,57.18434927166,-0.664,-1.012
35.58776359656,57.18137603542,-0.509,-1.316
35.59205960952,57.20551846686,-0.351,-1.304
35.59226365272,57.20359631727,12.142,-6.691
35.60765039257,57.19615793330,-0.636,-1.098
35.59452838749,57.19485122423,-0.506,-1.043
35.90532464878,57.03074835130,-1.800,-2.072
35.90458324482,57.03117500531,-2.014,-2.075
35.90706398009,57.02663532830,3.354,-4.274
35.90281039904,57.05037963026,-0.509,-1.035
35.87671884656,57.04466679666,-0.535,-1.169
35.86253418644,57.04302973791,-4.384,-1.189
35.85952513458,57.06214881830,-0.874,-1.899
35.82524596215,57.06498982444,-4.012,0.530
35.84826695868,57.06040702600,-0.565,-0.528
35.88774129788,57.07572295622,-0.023,1.205
35.88518920508,57.08675152650,-0.428,-1.029
35.85871070846,57.09511285278,0.043,-1.192
35.94498027343,57.08398000592,0.760,-1.581
35.94078114800,57.08780314827,-0.379,-1.241
35.95940485850,57.07698254584,-0.026,-1.610
35.95972264532,57.11472206445,0.166,-2.568
35.96293445339,57.13683676568,-0.528,-0.087
35.95328652213,57.12406785702,13.156,-10.181
35.97540579732,57.12444238280,-0.820,-0.998
35.90454474457,57.09976161508,-0.412,-1.308
35.91951235657,57.12371283275,-2.155,-0.236
35.90086229200,57.11802404092,-0.795,-1.499
35.91470318504,57.13568131766,-0.609,-1.071
35.81454029927,57.10061023024,-0.319,-4.108
35.82593030675,57.10006229065,3.519,-1.838
35.84447372357,57.10836626532,-14.218,-0.013
35.83141838170,57.10129424449,-0.469,0.592
35.85050300302,57.12040369049,-0.604,-1.219
35.86666175317,57.11414075371,7.132,-6.281
35.82017301089,57.12113194515,32.618,-8.358
35.82982348373,57.11380639681,2.517,-3.308
35.82188239550,57.10923834699,-0.252,-2.103
35.78423968574,57.10447308363,0.551,0.621
35.79135211289,57.11764128396,-0.653,-0.723
35.78594413604,57.11843332165,2.600,1.206
35.77228186548,57.11631587408,-0.802,-1.165
35.76697050640,57.11838854190,-0.171,-1.208
35.77461658978,57.11119426146,-0.548,-1.265
35.76744016316,57.12743590449,-0.646,-1.239
35.81829123678,57.13577078875,-0.494,-1.233
35.82556015644,57.13163670294,-14.164,-23.130
35.82062804108,57.12754801888,-0.406,-1.089
35.79952259261,57.13731512164,-0.513,-1.011
35.77782445704,57.13545170670,4.839,-2.247
35.79247599421,57.13693878352,-0.604,-0.994
35.80553876333,57.15194322413,-2.050,0.454
35.86905322867,57.13603532216,-0.843,-0.964
35.88133309263,57.12791881075,-1.471,1.055
35.85624084393,57.13886735790,-0.798,-1.154
35.87457622462,57.14581913495,-1.130,1.236
35.90349781258,57.17134815448,-0.346,-1.002
35.87656858366,57.16848231159,-1.358,-2.286
35.89064530252,57.17119876938,-0.067,-0.851
35.82172477673,57.14914298182,-0.866,-1.247
35.84053294874,57.15057720057,-0.303,-1.159
35.81049026003,57.16696210137,-0.666,-1.279
35.81144301486,57.16597154390,-0.822,-0.642
35.82431572951,57.18171341492,-0.524,-0.571
35.85686688903,57.17363917316,25.895,-27.556
35.85885104313,57.17001831826,-0.222,-4.888
35.86421730922,57.16795012763,1.342,0.134
35.84036523141,57.17730673171,-5.772,-23.308
35.84707371181,57.20489956580,-0.608,-1.165
36.00738838753,57.15002188989,-0.572,-1.189
36.03111561652,57.16956979477,-0.291,-1.189
36.03041734938,57.16899567088,-0.508,0.968
36.02820199437,57.16084665276,-4.525,-2.851
35.99578144075,57.16621173635,-0.813,-1.090
36.01565363361,57.17628809440,-0.430,-1.074
35.95622361161,57.15785877243,-0.543,-1.053
35.94077629605,57.15123031526,-0.700,-1.168
35.95249248519,57.17538559205,-0.486,-1.047
36.00156150668,57.19051134384,-2.706,-2.165
36.06248454553,57.18799134667,-3.773,1.094
36.01501740446,57.18644551744,6.524,-6.250
36.08108123993,57.19391375357,-0.483,-1.165
36.07734015818,57.22086119203,-0.413,0.130
36.01296927946,57.20227965865,-0.579,-1.150
35.98813052847,57.21600876858,-0.286,-1.617
35.98865069016,57.20618312150,-8.141,-5.989
36.00204555867,57.22782105085,10.244,-9.751
36.00972296510,57.21867861941,-0.500,-1.074
36.02585903620,57.22392556638,-0.829,-1.027
36.04477153484,57.21845896393,-8.656,-2.392
36.03991091134,57.21723407008,-0.467,-1.007
36.04994791580,57.22374751006,-4.606,-6.763
36.01414996962,57.23292665273,-0.344,-0.994
36.01826060044,57.24689900512,-0.425,-0.670
35.91288751325,57.17006034856,-0.191,-0.196
35.93410800184,57.18606037893,-0.384,-1.437
35.90810649519,57.19510048123,5.740,-5.391
35.91641418982,57.19105462236,4.617,-6.106
35.92543651066,57.21279923884,-1.262,-0.860
35.92757419776,57.20659350907,0.964,-0.161
35.89257221253,57.19488890960,-4.659,-17.846
35.89357929619,57.21776146579,-0.619,-1.217
35.89721649918,57.21548040070,7.068,-2.467
35.89253713206,57.20128216234,7.352,-9.244
35.89474846478,57.20029189508,-2.255,0.642
35.87205634392,57.22394478142,-0.486,-1.137
35.87688068833,57.23480189052,2.164,-0.476
35.88571347997,57.23267471524,-0.654,-0.931
35.97540587452,57.21467453812,-0.477,-1.121
35.98928520685,57.23725368138,-0.508,-1.083
35.94982324802,57.22997519060,26.321,-19.538
35.95377550538,57.22497011555,-0.676,-0.973
35.96015553863,57.22935154988,-0.415,-1.111
35.96966179301,57.24281877682,1.145,-0.916
35.96295348206,57.24165977530,-0.494,-1.090
36.00708134334,57.24634863360,-0.613,0.201
36.00179127555,57.25753737539,2.177,-1.877
35.97727403935,57.25559101204,-0.578,-1.742
35.99441495882,57.25959600865,-0.352,-1.151
35.95148865923,57.25046285272,-0.339,-1.114
35.90160750532,57.25739104987,-2.665,2.048
35.91769942035,57.25267988869,-0.330,0.067
35.91167701078,57.25087121011,-0.809,-1.128
35.92058540609,57.27545053281,-1.502,0.038
35.97564797244,57.27232587170,0.369,-1.396
35.93390897557,57.27972391968,-0.583,-1.118
35.75416712764,57.12129923999,-0.259,-1.716
35.75345426359,57.13701258425,0.023,-1.463
35.76048247188,57.14132818362,5.713,-1.702
35.75218020748,57.13690312807,-0.938,-0.717
35.74680385778,57.13599520957,0.093,0.998
35.76080307913,57.13400561514,1.173,-4.701
35.72987465051,57.13869686520,-0.794,-1.179
35.73930896493,57.15074793230,-0.614,-0.790
35.72553218347,57.15108473002,0.711,-0.056
35.75500292001,57.14860280888,-0.483,-1.009
35.74387749182,57.16896229260,-0.557,-1.100
35.76697908050,57.16911957820,-0.634,-1.125
35.76849038560,57.17601841235,-0.511,-1.090
35.75932988841,57.17158565474,-0.714,-1.186
35.76191989452,57.17373961459,53.644,-29.958
35.70952827852,57.14739649540,-0.644,-1.254
35.70402049959,57.15388127894,-0.810,-1.067
35.69936824044,57.14809147631,-0.484,-1.012
35.70817861716,57.14137738036,-0.644,-1.057
35.73544181353,57.16561322935,14.688,-5.564
35.69543633981,57.18550583365,-0.553,-1.053
35.73656261822,57.19558399719,-0.924,-0.922
35.72397020813,57.19605051061,-0.512,-1.090
35.79075144189,57.17090720120,1.507,-10.481
35.79721026092,57.17030611469,-0.427,-1.108
35.79632284537,57.16852833575,-0.460,-1.358
35.79474800914,57.17015967064,-0.444,-1.190
35.79842082066,57.17214819079,-0.525,-1.070
35.80109725851,57.19472420866,45.668,-10.881
35.78766843116,57.18499405690,0.312,0.078
35.78109600895,57.18204495317,-0.583,0.198
35.77399621208,57.17738005644,-0.452,-1.139
35.79610686993,57.19944015707,-0.522,-1.028
35.79393295611,57.19781357634,-0.561,-1.042
35.81002727332,57.19438964774,-1.166,-9.076
35.82966320975,57.19958764003,-0.440,8.920
35.82892541481,57.19715870148,-0.648,-1.181
35.82811809191,57.21623201399,-0.408,-1.041
35.84300104975,57.20841899178,-0.533,-1.269
35.80777755901,57.21195470480,0.289,1.052
35.75025685867,57.20388257925,-0.538,-1.095
35.75234412453,57.19484007164,0.739,-1.200
35.72482292647,57.21065147122,9.166,-0.063
35.73726653676,57.20701531013,-0.707,-1.449
35.75689828415,57.22086790092,-0.549,-1.184
35.79171994768,57.24176957334,2.235,-2.355
35.79528282045,57.23006628989,-1.183,-1.265
35.76161210552,57.23490935050,-0.455,-0.868
